seed,after_deadlock,after_dl_time,after_throughput,after_drained_clear,before_deadlock,before_dl_time,before_throughput,before_drained_clear
107832,0,193.00,3.8810,1,,,,
107833,0,193.00,4.1429,1,,,,
107834,0,193.00,3.8869,1,,,,
107835,0,193.00,3.9762,1,,,,
107836,0,193.00,3.8690,1,,,,
107837,0,193.00,3.6310,1,,,,
107838,0,193.00,4.1131,1,,,,
107839,0,193.00,3.9107,1,,,,
107840,0,193.00,4.0952,1,,,,
107841,0,192.00,4.0655,1,,,,
107842,0,193.00,3.9464,1,,,,
107843,0,193.00,4.1071,1,,,,
107844,0,193.00,3.7619,1,,,,
107845,0,193.00,3.8988,1,,,,
107846,0,193.00,4.0833,1,,,,
107847,0,193.00,3.9762,1,,,,
107848,0,192.00,3.7619,1,,,,
107849,0,193.00,4.0655,1,,,,
107850,0,192.00,4.1845,1,,,,
107851,0,193.00,3.8988,1,,,,
107852,0,193.00,4.0417,1,,,,
107853,0,193.00,3.8512,1,,,,
107854,0,193.00,3.9286,1,,,,
107855,0,193.00,4.0774,1,,,,
107856,0,193.00,3.9405,1,,,,
107857,0,193.00,4.0536,1,,,,
107858,0,193.00,4.0655,1,,,,
107859,0,193.00,3.9583,1,,,,
107860,0,193.00,3.9464,1,,,,
107861,0,193.00,3.8274,1,,,,
107862,0,193.00,4.0417,1,,,,
107863,0,193.00,3.9762,1,,,,
107864,0,193.00,4.1429,1,,,,
107865,0,193.00,4.0417,1,,,,
107866,0,193.00,4.0179,1,,,,
107867,0,193.00,4.0952,1,,,,
107868,0,193.00,4.0595,1,,,,
107869,0,193.00,3.8155,1,,,,
107870,0,192.00,4.1786,1,,,,
107871,0,193.00,4.1548,1,,,,
107872,0,193.00,4.2321,1,,,,
107873,0,193.00,3.8929,1,,,,
107874,0,193.00,3.9940,1,,,,
107875,0,193.00,4.1429,1,,,,
107876,0,193.00,4.0714,1,,,,
107877,0,192.00,3.7024,1,,,,
107878,0,193.00,3.7262,1,,,,
107879,0,193.00,4.0060,1,,,,
107880,0,193.00,3.8810,1,,,,
107881,0,193.00,3.8095,1,,,,
107882,0,193.00,4.2619,1,,,,
107883,0,192.00,4.4762,1,,,,
107884,0,192.00,4.0357,1,,,,
107885,0,192.00,3.9226,1,,,,
107886,0,192.00,4.1369,1,,,,
107887,0,193.00,4.0119,1,,,,
107888,0,193.00,3.8274,1,,,,
107889,0,193.00,3.9762,1,,,,
107890,0,193.00,4.0595,1,,,,
107891,0,193.00,4.1012,1,,,,
107892,0,193.00,3.9762,1,,,,
107893,0,192.00,4.0119,1,,,,
107894,0,192.00,4.2262,1,,,,
107895,0,193.00,4.0119,1,,,,
107896,0,193.00,3.7738,1,,,,
107897,0,193.00,3.9226,1,,,,
107898,0,193.00,4.1190,1,,,,
107899,0,193.00,3.7500,1,,,,
107900,0,193.00,3.9107,1,,,,
107901,0,193.00,3.8750,1,,,,
107902,0,193.00,3.9405,1,,,,
107903,0,193.00,4.1548,1,,,,
107904,0,193.00,4.0655,1,,,,
107905,0,192.00,4.2738,1,,,,
107906,0,193.00,3.8810,1,,,,
107907,0,193.00,4.0357,1,,,,
107908,0,193.00,3.7917,1,,,,
107909,0,193.00,3.8631,1,,,,
107910,0,193.00,3.9107,1,,,,
107911,0,192.00,4.3452,1,,,,
107912,0,193.00,3.7976,1,,,,
107913,0,193.00,3.9762,1,,,,
107914,0,194.00,4.1071,1,,,,
107915,0,193.00,4.2202,1,,,,
107916,0,193.00,4.1071,1,,,,
107917,0,193.00,3.7917,1,,,,
107918,0,192.00,3.9940,1,,,,
107919,0,193.00,4.2619,1,,,,
107920,0,193.00,3.8690,1,,,,
107921,0,193.00,4.2024,1,,,,
107922,0,194.00,3.9524,1,,,,
107923,0,193.00,3.9286,1,,,,
107924,0,193.00,3.9405,1,,,,
107925,0,193.00,3.9702,1,,,,
107926,0,193.00,4.0952,1,,,,
107927,0,193.00,3.9107,1,,,,
107928,0,193.00,3.8512,1,,,,
107929,0,193.00,3.8214,1,,,,
107930,0,193.00,4.0833,1,,,,
107931,0,193.00,4.1012,1,,,,
107932,0,193.00,4.0536,1,,,,
107933,0,193.00,3.7440,1,,,,
107934,0,193.00,4.3274,1,,,,
107935,0,193.00,3.7202,1,,,,
107936,0,193.00,4.3095,1,,,,
107937,0,193.00,3.9583,1,,,,
107938,0,193.00,4.0000,1,,,,
107939,0,193.00,4.2619,1,,,,
107940,0,193.00,4.1845,1,,,,
107941,0,193.00,4.0833,1,,,,
107942,0,193.00,4.2262,1,,,,
107943,0,192.00,3.6786,1,,,,
107944,0,193.00,3.7619,1,,,,
107945,0,193.00,3.8988,1,,,,
107946,0,192.00,3.9762,1,,,,
107947,0,193.00,4.1310,1,,,,
107948,0,193.00,4.0357,1,,,,
107949,0,192.00,3.9226,1,,,,
107950,0,193.00,3.9345,1,,,,
107951,0,193.00,3.9107,1,,,,
107952,0,193.00,4.1607,1,,,,
107953,0,193.00,4.0595,1,,,,
107954,0,193.00,4.2440,1,,,,
107955,0,192.00,4.2262,1,,,,
107956,0,192.00,4.2381,1,,,,
107957,0,193.00,3.8571,1,,,,
107958,0,193.00,4.4583,1,,,,
107959,0,193.00,4.0060,1,,,,
107960,0,193.00,3.8333,1,,,,
107961,0,193.00,4.0476,1,,,,
107962,0,193.00,3.8452,1,,,,
107963,0,193.00,4.1131,1,,,,
107964,0,193.00,4.1667,1,,,,
107965,0,193.00,3.9881,1,,,,
107966,0,192.00,4.1607,1,,,,
107967,0,193.00,4.1071,1,,,,
107968,0,193.00,4.0238,1,,,,
107969,0,193.00,4.1012,1,,,,
107970,0,193.00,4.0357,1,,,,
107971,0,193.00,3.8810,1,,,,
107972,0,193.00,3.7976,1,,,,
107973,0,193.00,3.8869,1,,,,
107974,0,193.00,3.9702,1,,,,
107975,0,193.00,4.0536,1,,,,
107976,0,193.00,4.3631,1,,,,
107977,0,193.00,3.8333,1,,,,
107978,0,193.00,4.0952,1,,,,
107979,0,193.00,4.3214,1,,,,
107980,0,193.00,3.8452,1,,,,
107981,0,193.00,4.0595,1,,,,
107982,0,194.00,3.9583,1,,,,
107983,0,193.00,4.1429,1,,,,
107984,0,193.00,4.1786,1,,,,
107985,0,194.00,4.1190,1,,,,
107986,0,193.00,4.0298,1,,,,
107987,0,192.00,4.1131,1,,,,
107988,0,193.00,4.0476,1,,,,
107989,0,193.00,3.7917,1,,,,
107990,0,192.00,3.9405,1,,,,
107991,0,192.00,3.9821,1,,,,
107992,0,193.00,4.1786,1,,,,
107993,0,193.00,3.9762,1,,,,
107994,0,193.00,3.7857,1,,,,
107995,0,193.00,3.6369,1,,,,
107996,0,193.00,3.9107,1,,,,
107997,0,192.00,3.9345,1,,,,
107998,0,192.00,4.1845,1,,,,
107999,0,193.00,3.9643,1,,,,
108000,0,193.00,4.0536,1,,,,
108001,0,193.00,4.1071,1,,,,
108002,0,193.00,4.0060,1,,,,
108003,0,194.00,4.0238,1,,,,
108004,0,193.00,4.0060,1,,,,
108005,0,193.00,4.0536,1,,,,
108006,0,193.00,4.2321,1,,,,
108007,0,193.00,3.8095,1,,,,
108008,0,193.00,4.0357,1,,,,
108009,0,193.00,3.9583,1,,,,
108010,0,193.00,3.9762,1,,,,
108011,0,192.00,4.0179,1,,,,
108012,0,192.00,3.9464,1,,,,
108013,0,193.00,3.8452,1,,,,
108014,0,194.00,4.0000,1,,,,
108015,0,193.00,4.0060,1,,,,
108016,0,193.00,3.8631,1,,,,
108017,0,193.00,4.2679,1,,,,
108018,0,193.00,3.7500,1,,,,
108019,0,192.00,4.0536,1,,,,
108020,0,193.00,4.1012,1,,,,
108021,0,193.00,4.0476,1,,,,
108022,0,192.00,4.2917,1,,,,
108023,0,193.00,4.1905,1,,,,
108024,0,193.00,3.8155,1,,,,
108025,0,193.00,4.0595,1,,,,
108026,0,193.00,3.8869,1,,,,
108027,0,193.00,4.1071,1,,,,
108028,0,193.00,4.1071,1,,,,
108029,0,193.00,3.8155,1,,,,
108030,0,192.00,3.9940,1,,,,
108031,0,193.00,4.1369,1,,,,
108032,0,193.00,4.1012,1,,,,
108033,0,193.00,4.0595,1,,,,
108034,0,192.00,3.8631,1,,,,
108035,0,193.00,3.9167,1,,,,
108036,0,193.00,4.2143,1,,,,
108037,0,194.00,3.8571,1,,,,
108038,0,193.00,3.9405,1,,,,
108039,0,193.00,4.0298,1,,,,
108040,0,193.00,4.2679,1,,,,
108041,0,193.00,3.7083,1,,,,
108042,0,193.00,3.9167,1,,,,
108043,0,193.00,4.0952,1,,,,
108044,0,193.00,3.6905,1,,,,
108045,0,193.00,3.8333,1,,,,
108046,0,193.00,3.9524,1,,,,
108047,0,192.00,3.9405,1,,,,
108048,0,193.00,4.2619,1,,,,
108049,0,193.00,3.8929,1,,,,
108050,0,193.00,3.8690,1,,,,
108051,0,193.00,3.8988,1,,,,
108052,0,193.00,3.6488,1,,,,
108053,0,192.00,4.1250,1,,,,
108054,0,193.00,3.8095,1,,,,
108055,0,193.00,4.0833,1,,,,
108056,0,193.00,3.9226,1,,,,
108057,0,193.00,4.1964,1,,,,
108058,0,193.00,3.9286,1,,,,
108059,0,193.00,3.8274,1,,,,
108060,0,193.00,4.0833,1,,,,
108061,0,193.00,3.7917,1,,,,
108062,0,192.00,3.7500,1,,,,
108063,0,193.00,4.0417,1,,,,
108064,0,193.00,4.1845,1,,,,
108065,0,193.00,3.8333,1,,,,
108066,0,194.00,3.9167,1,,,,
108067,0,193.00,4.1190,1,,,,
108068,0,192.00,3.9821,1,,,,
108069,0,192.00,3.9524,1,,,,
108070,0,193.00,3.6667,1,,,,
108071,0,193.00,3.9702,1,,,,
108072,0,193.00,4.1845,1,,,,
108073,0,193.00,4.0833,1,,,,
108074,0,192.00,4.1548,1,,,,
108075,0,193.00,4.0893,1,,,,
108076,0,193.00,3.7262,1,,,,
108077,0,193.00,3.9226,1,,,,
108078,0,193.00,4.1845,1,,,,
108079,0,192.00,3.8631,1,,,,
108080,0,193.00,4.0655,1,,,,
108081,0,193.00,4.0417,1,,,,
108082,0,193.00,4.2560,1,,,,
108083,0,193.00,3.8393,1,,,,
108084,0,193.00,3.9405,1,,,,
108085,0,193.00,3.8393,1,,,,
108086,0,193.00,3.7440,1,,,,
108087,0,193.00,4.0774,1,,,,
108088,0,193.00,3.9583,1,,,,
108089,0,193.00,4.1190,1,,,,
108090,0,193.00,3.8929,1,,,,
108091,0,193.00,4.0595,1,,,,
108092,0,193.00,4.1131,1,,,,
108093,0,193.00,3.8571,1,,,,
108094,0,193.00,3.7440,1,,,,
108095,0,193.00,4.1786,1,,,,
108096,0,193.00,3.7440,1,,,,
108097,0,193.00,4.0833,1,,,,
108098,0,192.00,4.0298,1,,,,
108099,0,193.00,4.1190,1,,,,
108100,0,192.00,3.7738,1,,,,
108101,0,193.00,4.1250,1,,,,
108102,0,192.00,4.0179,1,,,,
108103,0,193.00,4.0179,1,,,,
108104,0,193.00,4.2440,1,,,,
108105,0,193.00,3.8571,1,,,,
108106,0,193.00,4.0417,1,,,,
108107,0,193.00,3.6845,1,,,,
108108,0,192.00,4.1905,1,,,,
108109,0,193.00,3.9702,1,,,,
108110,0,193.00,3.8155,1,,,,
108111,0,192.00,3.9048,1,,,,
108112,0,193.00,3.8512,1,,,,
108113,0,193.00,3.8274,1,,,,
108114,0,193.00,4.0060,1,,,,
108115,0,193.00,4.0417,1,,,,
108116,0,193.00,3.8631,1,,,,
108117,0,194.00,4.0655,1,,,,
108118,0,193.00,4.0595,1,,,,
108119,0,192.00,3.7917,1,,,,
108120,0,193.00,3.8750,1,,,,
108121,0,193.00,3.7679,1,,,,
108122,0,192.00,3.8988,1,,,,
108123,0,193.00,4.0893,1,,,,
108124,0,193.00,3.9643,1,,,,
108125,0,193.00,4.1964,1,,,,
108126,0,192.00,4.0119,1,,,,
108127,0,193.00,4.0714,1,,,,
108128,0,192.00,3.9940,1,,,,
108129,0,193.00,4.1548,1,,,,
108130,0,193.00,3.9762,1,,,,
108131,0,193.00,3.8393,1,,,,
108132,0,193.00,4.0238,1,,,,
108133,0,194.00,4.1488,1,,,,
108134,0,193.00,3.9048,1,,,,
108135,0,193.00,4.1667,1,,,,
108136,0,193.00,3.9107,1,,,,
108137,0,193.00,3.8929,1,,,,
108138,0,192.00,3.9345,1,,,,
108139,0,192.00,4.0774,1,,,,
108140,0,193.00,3.9167,1,,,,
108141,0,193.00,4.1964,1,,,,
108142,0,192.00,4.1429,1,,,,
108143,0,193.00,4.1905,1,,,,
108144,0,192.00,4.0774,1,,,,
108145,0,193.00,3.8988,1,,,,
108146,0,193.00,3.9107,1,,,,
108147,0,192.00,4.0060,1,,,,
108148,0,193.00,3.8214,1,,,,
108149,0,193.00,3.8274,1,,,,
108150,0,193.00,3.9226,1,,,,
108151,0,193.00,3.9643,1,,,,
108152,0,193.00,3.8929,1,,,,
108153,0,193.00,3.9226,1,,,,
108154,0,193.00,3.9524,1,,,,
108155,0,192.00,3.8571,1,,,,
108156,0,193.00,4.0774,1,,,,
108157,0,192.00,3.8095,1,,,,
108158,0,193.00,4.3095,1,,,,
108159,0,193.00,3.8452,1,,,,
108160,0,193.00,4.0417,1,,,,
108161,0,193.00,3.9107,1,,,,
108162,0,192.00,4.1310,1,,,,
108163,0,192.00,3.9881,1,,,,
108164,0,192.00,4.1845,1,,,,
108165,0,193.00,4.2560,1,,,,
108166,0,193.00,4.0119,1,,,,
108167,0,193.00,3.9286,1,,,,
108168,0,193.00,3.8750,1,,,,
108169,0,193.00,4.1071,1,,,,
108170,0,193.00,3.9405,1,,,,
108171,0,192.00,4.0298,1,,,,
108172,0,193.00,3.7619,1,,,,
108173,0,193.00,3.8333,1,,,,
108174,0,193.00,3.8452,1,,,,
108175,0,193.00,3.9821,1,,,,
108176,0,193.00,4.2798,1,,,,
108177,0,192.00,3.8333,1,,,,
108178,0,193.00,4.0179,1,,,,
108179,0,193.00,3.8393,1,,,,
108180,0,193.00,3.8750,1,,,,
108181,0,193.00,4.1012,1,,,,
108182,0,193.00,3.9167,1,,,,
108183,0,193.00,3.8512,1,,,,
108184,0,193.00,4.3274,1,,,,
108185,0,192.00,3.9107,1,,,,
108186,0,192.00,4.0536,1,,,,
108187,0,193.00,4.1488,1,,,,
108188,0,193.00,4.1250,1,,,,
108189,0,194.00,3.8869,1,,,,
108190,0,193.00,3.8571,1,,,,
108191,0,193.00,3.8929,1,,,,
108192,0,193.00,3.8690,1,,,,
108193,0,192.00,4.1310,1,,,,
108194,0,193.00,4.0357,1,,,,
108195,0,193.00,3.8393,1,,,,
108196,0,193.00,4.2321,1,,,,
108197,0,192.00,3.8036,1,,,,
108198,0,193.00,4.0417,1,,,,
108199,0,192.00,3.8988,1,,,,
108200,0,193.00,3.9286,1,,,,
108201,0,193.00,4.0536,1,,,,
108202,0,192.00,4.1845,1,,,,
108203,0,193.00,3.9702,1,,,,
108204,0,193.00,4.0476,1,,,,
108205,0,193.00,4.0000,1,,,,
108206,0,193.00,3.9464,1,,,,
108207,0,192.00,3.7262,1,,,,
108208,0,193.00,4.0595,1,,,,
108209,0,192.00,3.9643,1,,,,
108210,0,192.00,4.0238,1,,,,
108211,0,193.00,4.1667,1,,,,
108212,0,193.00,4.1429,1,,,,
108213,0,192.00,3.9762,1,,,,
108214,0,193.00,3.8750,1,,,,
108215,0,192.00,3.8393,1,,,,
108216,0,193.00,3.9405,1,,,,
108217,0,192.00,4.1012,1,,,,
108218,0,193.00,3.7083,1,,,,
108219,0,193.00,4.0536,1,,,,
108220,0,193.00,4.0536,1,,,,
108221,0,193.00,4.1190,1,,,,
108222,0,192.00,3.7619,1,,,,
108223,0,192.00,3.9405,1,,,,
108224,0,193.00,4.0714,1,,,,
108225,0,193.00,3.6548,1,,,,
108226,0,193.00,3.8571,1,,,,
108227,0,193.00,4.2440,1,,,,
108228,0,192.00,4.1250,1,,,,
108229,0,193.00,3.8988,1,,,,
108230,0,193.00,4.1488,1,,,,
108231,0,193.00,3.8810,1,,,,
108232,0,192.00,4.3274,1,,,,
108233,0,192.00,4.0774,1,,,,
108234,0,193.00,3.9286,1,,,,
108235,0,193.00,3.8274,1,,,,
108236,0,193.00,4.1131,1,,,,
108237,0,193.00,4.0714,1,,,,
108238,0,193.00,4.0298,1,,,,
108239,0,193.00,4.2381,1,,,,
108240,0,193.00,3.9881,1,,,,
108241,0,193.00,4.0952,1,,,,
108242,0,193.00,4.2857,1,,,,
108243,0,193.00,4.0357,1,,,,
108244,0,193.00,4.0179,1,,,,
108245,0,193.00,4.1488,1,,,,
108246,0,193.00,4.0060,1,,,,
108247,0,193.00,3.8810,1,,,,
108248,0,193.00,4.0238,1,,,,
108249,0,193.00,4.1667,1,,,,
108250,0,193.00,3.8333,1,,,,
108251,0,193.00,3.9286,1,,,,
108252,0,193.00,3.8214,1,,,,
108253,0,193.00,3.9881,1,,,,
108254,0,194.00,4.1548,1,,,,
108255,0,193.00,3.9167,1,,,,
108256,0,193.00,3.8869,1,,,,
108257,0,193.00,4.1548,1,,,,
108258,0,193.00,3.9583,1,,,,
108259,0,193.00,3.7619,1,,,,
108260,0,193.00,3.9286,1,,,,
108261,0,192.00,4.0357,1,,,,
108262,0,193.00,4.0655,1,,,,
108263,0,192.00,3.6548,1,,,,
108264,0,193.00,3.9405,1,,,,
108265,0,193.00,4.1369,1,,,,
108266,0,193.00,4.0119,1,,,,
108267,0,193.00,3.8750,1,,,,
108268,0,193.00,3.7917,1,,,,
108269,0,193.00,3.9583,1,,,,
108270,0,193.00,4.0298,1,,,,
108271,0,193.00,4.0655,1,,,,
108272,0,193.00,4.0357,1,,,,
108273,0,193.00,4.1429,1,,,,
108274,0,193.00,3.9048,1,,,,
108275,0,192.00,4.2679,1,,,,
108276,0,193.00,4.4762,1,,,,
108277,0,193.00,4.1845,1,,,,
108278,0,192.00,3.9643,1,,,,
108279,0,193.00,4.0655,1,,,,
108280,0,193.00,4.1012,1,,,,
108281,0,193.00,3.8631,1,,,,
108282,0,193.00,3.9405,1,,,,
108283,0,192.00,4.0476,1,,,,
108284,0,193.00,3.8988,1,,,,
108285,0,192.00,3.8750,1,,,,
108286,0,193.00,3.9345,1,,,,
108287,0,193.00,3.9583,1,,,,
108288,0,193.00,4.0179,1,,,,
108289,0,193.00,3.9286,1,,,,
108290,0,193.00,3.9702,1,,,,
108291,0,192.00,4.2917,1,,,,
108292,0,193.00,3.8869,1,,,,
108293,0,194.00,3.9821,1,,,,
108294,0,193.00,3.8750,1,,,,
108295,0,193.00,4.0238,1,,,,
108296,0,192.00,3.9345,1,,,,
108297,0,192.00,4.2917,1,,,,
108298,0,193.00,4.1667,1,,,,
108299,0,193.00,4.1905,1,,,,
108300,0,192.00,4.2202,1,,,,
108301,0,193.00,4.0119,1,,,,
108302,0,193.00,3.8155,1,,,,
108303,0,193.00,4.0179,1,,,,
108304,0,193.00,4.0655,1,,,,
108305,0,193.00,3.9107,1,,,,
108306,0,193.00,4.0060,1,,,,
108307,0,193.00,4.1429,1,,,,
108308,0,192.00,4.0060,1,,,,
108309,0,193.00,4.0893,1,,,,
108310,0,193.00,3.9643,1,,,,
108311,0,193.00,4.2857,1,,,,
108312,0,193.00,3.8274,1,,,,
108313,0,193.00,3.6786,1,,,,
108314,0,193.00,3.8452,1,,,,
108315,0,193.00,3.9464,1,,,,
108316,0,192.00,3.8036,1,,,,
108317,0,193.00,4.0119,1,,,,
108318,0,193.00,4.2500,1,,,,
108319,0,192.00,4.0000,1,,,,
108320,0,193.00,3.9940,1,,,,
108321,0,193.00,3.7976,1,,,,
108322,0,192.00,4.1071,1,,,,
108323,0,192.00,4.1131,1,,,,
108324,0,193.00,4.0179,1,,,,
108325,0,193.00,3.6964,1,,,,
108326,0,193.00,4.1964,1,,,,
108327,0,193.00,4.1071,1,,,,
108328,0,192.00,4.0060,1,,,,
108329,0,193.00,3.8929,1,,,,
108330,0,192.00,4.0357,1,,,,
108331,0,193.00,3.7798,1,,,,
108332,0,193.00,4.0595,1,,,,
108333,0,193.00,3.8988,1,,,,
108334,0,193.00,4.1845,1,,,,
108335,0,193.00,4.0774,1,,,,
108336,0,193.00,3.7976,1,,,,
108337,0,192.00,4.0060,1,,,,
108338,0,193.00,3.7976,1,,,,
108339,0,193.00,4.1190,1,,,,
108340,0,193.00,4.1310,1,,,,
108341,0,193.00,4.1190,1,,,,
108342,0,193.00,4.1369,1,,,,
108343,0,192.00,4.2321,1,,,,
108344,0,193.00,3.9405,1,,,,
108345,0,193.00,3.7917,1,,,,
108346,0,194.00,3.7321,1,,,,
108347,0,192.00,3.9226,1,,,,
108348,0,193.00,4.2262,1,,,,
108349,0,193.00,4.0119,1,,,,
108350,0,193.00,4.0595,1,,,,
108351,0,193.00,4.0298,1,,,,
108352,0,193.00,4.2619,1,,,,
108353,0,193.00,4.0714,1,,,,
108354,0,193.00,4.2440,1,,,,
108355,0,193.00,3.9702,1,,,,
108356,0,193.00,4.2321,1,,,,
108357,0,193.00,3.7976,1,,,,
108358,0,192.00,4.0238,1,,,,
108359,0,193.00,3.8512,1,,,,
108360,0,193.00,4.1667,1,,,,
108361,0,193.00,3.8214,1,,,,
108362,0,193.00,4.1071,1,,,,
108363,0,193.00,4.0714,1,,,,
108364,0,193.00,3.9643,1,,,,
108365,0,193.00,4.0417,1,,,,
108366,0,193.00,3.8869,1,,,,
108367,0,193.00,3.9464,1,,,,
108368,0,193.00,3.8036,1,,,,
108369,0,193.00,4.0417,1,,,,
108370,0,193.00,4.0536,1,,,,
108371,0,193.00,4.1012,1,,,,
108372,0,193.00,4.1429,1,,,,
108373,0,192.00,4.0298,1,,,,
108374,0,193.00,4.4345,1,,,,
108375,0,193.00,4.1131,1,,,,
108376,0,193.00,4.1190,1,,,,
108377,0,193.00,3.9167,1,,,,
108378,0,193.00,3.9464,1,,,,
108379,0,193.00,4.2024,1,,,,
108380,0,193.00,4.0357,1,,,,
108381,0,192.00,4.1964,1,,,,
108382,0,193.00,4.0952,1,,,,
108383,0,193.00,4.2083,1,,,,
108384,0,193.00,3.9464,1,,,,
108385,0,193.00,4.0893,1,,,,
108386,0,193.00,4.4881,1,,,,
108387,0,193.00,4.1190,1,,,,
108388,0,193.00,4.0357,1,,,,
108389,0,193.00,3.8690,1,,,,
108390,0,193.00,4.0952,1,,,,
108391,0,193.00,4.0833,1,,,,
108392,0,192.00,4.0179,1,,,,
108393,0,192.00,3.8929,1,,,,
108394,0,193.00,4.1250,1,,,,
108395,0,193.00,3.8274,1,,,,
108396,0,192.00,4.1607,1,,,,
108397,0,193.00,3.8750,1,,,,
108398,0,192.00,4.1488,1,,,,
108399,0,193.00,3.8036,1,,,,
108400,0,193.00,3.7143,1,,,,
108401,0,193.00,3.9643,1,,,,
108402,0,192.00,4.0714,1,,,,
108403,0,193.00,4.0536,1,,,,
108404,0,193.00,3.9702,1,,,,
108405,0,193.00,3.9940,1,,,,
108406,0,192.00,4.1131,1,,,,
108407,0,193.00,3.9524,1,,,,
108408,0,193.00,4.1964,1,,,,
108409,0,193.00,3.8690,1,,,,
108410,0,193.00,4.2560,1,,,,
108411,0,193.00,3.7738,1,,,,
108412,0,192.00,4.0774,1,,,,
108413,0,194.00,4.0119,1,,,,
108414,0,193.00,4.1726,1,,,,
108415,0,192.00,4.2262,1,,,,
108416,0,193.00,3.8274,1,,,,
108417,0,193.00,4.0833,1,,,,
108418,0,193.00,4.0357,1,,,,
108419,0,193.00,4.0000,1,,,,
108420,0,193.00,3.9881,1,,,,
108421,0,193.00,3.8512,1,,,,
108422,0,193.00,4.1250,1,,,,
108423,0,193.00,3.7500,1,,,,
108424,0,192.00,4.2798,1,,,,
108425,0,192.00,3.9583,1,,,,
108426,0,192.00,4.1607,1,,,,
108427,0,193.00,4.2143,1,,,,
108428,0,193.00,3.9643,1,,,,
108429,0,192.00,4.2798,1,,,,
108430,0,193.00,4.0714,1,,,,
108431,0,193.00,3.9821,1,,,,
108432,0,192.00,4.0655,1,,,,
108433,0,193.00,4.0000,1,,,,
108434,0,193.00,4.1726,1,,,,
108435,0,193.00,3.8690,1,,,,
108436,0,193.00,3.9643,1,,,,
108437,0,193.00,4.0238,1,,,,
108438,0,192.00,3.7500,1,,,,
108439,0,193.00,3.7440,1,,,,
108440,0,192.00,3.5238,1,,,,
108441,0,193.00,4.2738,1,,,,
108442,0,193.00,3.8750,1,,,,
108443,0,193.00,4.0952,1,,,,
108444,0,193.00,3.9524,1,,,,
108445,0,193.00,4.1548,1,,,,
108446,0,193.00,3.9345,1,,,,
108447,0,192.00,4.0833,1,,,,
108448,0,193.00,4.0774,1,,,,
108449,0,193.00,4.1369,1,,,,
108450,0,193.00,3.8214,1,,,,
108451,0,193.00,3.9762,1,,,,
108452,0,193.00,4.0595,1,,,,
108453,0,193.00,4.2381,1,,,,
108454,0,192.00,4.1250,1,,,,
108455,0,192.00,3.8631,1,,,,
108456,0,193.00,4.2202,1,,,,
108457,0,192.00,3.8512,1,,,,
108458,0,192.00,4.1250,1,,,,
108459,0,193.00,3.8869,1,,,,
108460,0,192.00,3.8036,1,,,,
108461,0,193.00,3.8869,1,,,,
108462,0,193.00,3.8333,1,,,,
108463,0,193.00,4.1429,1,,,,
108464,0,193.00,4.1369,1,,,,
108465,0,193.00,4.1310,1,,,,
108466,0,192.00,3.8393,1,,,,
108467,0,193.00,4.0536,1,,,,
108468,0,193.00,4.1369,1,,,,
108469,0,193.00,4.0060,1,,,,
108470,0,193.00,4.2679,1,,,,
108471,0,192.00,4.2440,1,,,,
108472,0,193.00,3.8929,1,,,,
108473,0,193.00,4.0655,1,,,,
108474,0,192.00,3.8333,1,,,,
108475,0,192.00,4.0536,1,,,,
108476,0,193.00,3.8095,1,,,,
108477,0,193.00,4.0298,1,,,,
108478,0,193.00,4.1667,1,,,,
108479,0,193.00,4.0000,1,,,,
108480,0,193.00,4.0417,1,,,,
108481,0,194.00,3.9940,1,,,,
108482,0,193.00,3.8571,1,,,,
108483,0,192.00,4.0238,1,,,,
108484,0,193.00,4.1607,1,,,,
108485,0,194.00,4.0238,1,,,,
108486,0,193.00,3.8869,1,,,,
108487,0,193.00,4.0774,1,,,,
108488,0,193.00,4.0179,1,,,,
108489,0,193.00,3.8810,1,,,,
108490,0,193.00,3.9524,1,,,,
108491,0,193.00,4.1667,1,,,,
108492,0,193.00,4.1369,1,,,,
108493,0,193.00,3.9821,1,,,,
108494,0,193.00,4.1190,1,,,,
108495,0,193.00,3.7917,1,,,,
108496,0,193.00,3.7619,1,,,,
108497,0,192.00,4.2024,1,,,,
108498,0,192.00,4.1250,1,,,,
108499,0,193.00,4.1786,1,,,,
108500,0,193.00,4.1548,1,,,,
108501,0,193.00,4.0833,1,,,,
108502,0,193.00,3.8393,1,,,,
108503,0,193.00,4.0476,1,,,,
108504,0,193.00,3.8810,1,,,,
108505,0,193.00,4.0417,1,,,,
108506,0,192.00,3.9940,1,,,,
108507,0,193.00,4.0536,1,,,,
108508,0,193.00,3.7917,1,,,,
108509,0,193.00,3.9702,1,,,,
108510,0,192.00,3.9167,1,,,,
108511,0,193.00,3.9167,1,,,,
108512,0,193.00,4.2798,1,,,,
108513,0,193.00,4.0060,1,,,,
108514,0,193.00,4.0417,1,,,,
108515,0,193.00,4.0714,1,,,,
108516,0,193.00,3.9226,1,,,,
108517,0,193.00,3.6726,1,,,,
108518,0,193.00,3.7381,1,,,,
108519,0,193.00,3.9881,1,,,,
108520,0,193.00,3.9286,1,,,,
108521,0,192.00,4.0536,1,,,,
108522,0,193.00,3.7619,1,,,,
108523,0,193.00,3.9702,1,,,,
108524,0,193.00,4.0833,1,,,,
108525,0,193.00,4.2083,1,,,,
108526,0,193.00,3.8512,1,,,,
108527,0,193.00,4.1190,1,,,,
108528,0,193.00,4.2500,1,,,,
